Cedula;Nombre;Sexo;eCivil;Nacido;Salario;Provincia;Politico
507980868;Jerez Navas, Ignacio;F;S;03/09/1980;665000;Puntarenas;Acción Ciudadana
200840413;Ulloa Jácamo, Gerardo;M;S;11/05/1992;1900000;Heredia;Movimiento Libertario
206540018;Hidalgo Izaguirre, Orlando;M;S;15/02/1988;95000;Alajuela;Renovación Costarricense
207510999;Ugarte Lamas, Karla;M;V;13/04/1990;2565000;Alajuela;Accesibilidad sin Exclusión
302440249;Labrador Madrigal, Carolina;M;D;19/03/1973;2945000;Puntarenas;Accesibilidad sin Exclusión
507830715;Talavera Ulloa, Zacarías;M;U;23/10/1985;1710000;Alajuela;Frente Amplio
403410891;Sanchez Domingues, Alfonso;F;U;01/03/1984;380000;Cartago;Frente Amplio
701200780;Ureña Roldan, Raúl;M;U;06/10/1975;285000;Heredia;Renovación Costarricense
508910419;Madrigal García, Fernando;F;C;27/01/1964;190000;Puntarenas;Unidad Social Cristiana
600550138;Sáenz Palma, German;F;V;21/08/1962;2945000;Limón;Renovación Costarricense
403300793;Urbina Quiroga, Zulema;M;D;01/03/1990;285000;Cartago;Renovación Costarricense
206520154;Quintero Juárez, Bianka;M;S;03/08/1994;1045000;Puntarenas;Liberación Nacional
601470094;Vargas Ochoa, Mario;M;S;12/11/1994;475000;Heredia;Frente Amplio
702900723;Tenorio Echandi, Francisco;M;D;06/03/1981;1235000;Alajuela;Accesibilidad sin Exclusión
702490854;Esquivel De la O, Laura;M;C;18/09/1974;665000;Cartago;Movimiento Libertario
305310125;Espinoza Caballero, Victor;M;D;18/10/1977;1900000;Cartago;Accesibilidad sin Exclusión
607210830;Quirós Obregón, Úrsula;F;V;22/06/1999;95000;Cartago;Republicano Social Cristiano
307890978;Jerez Vallejo, Ulises;F;V;13/10/1994;665000;Cartago;Movimiento Libertario
207830571;Zarate Williams, Carmen;F;V;21/02/1994;2090000;Cartago;Unidad Social Cristiana
403570059;Ibanez Palacios, Jorge;F;V;26/04/1972;3230000;Heredia;Acción Ciudadana
202210478;Padilla Saborío, Wilfrido;F;C;12/01/1999;1520000;Alajuela;Liberación Nacional
406110562;Ordoñez Espinoza, Pablo;M;S;08/01/1972;1045000;Alajuela;Renovación Costarricense
403550219;Lagos González, Samuel;F;D;21/10/1974;1330000;Cartago;Liberación Nacional
300990083;Iglesias Juárez, Arturo;F;C;30/04/1965;855000;Cartago;Liberación Nacional
604550789;Ugarte Jiménez, Úrsula;F;U;17/04/1977;1995000;San José;Movimiento Libertario
202780319;Lara Barboza, Dunia;M;S;10/08/1961;1520000;Alajuela;Renovación Costarricense
102800848;Ballesteros Noguera, Patricia;M;S;21/12/1994;2945000;Puntarenas;Renovación Costarricense
308720507;Esquivel Ibarra, Dunia;M;V;31/10/1963;2185000;Cartago;Frente Amplio
300720397;Naranjo Ballesteros, Mauricio;F;U;28/09/1978;1615000;Puntarenas;Movimiento Libertario
200360763;Galan Quiroga, Úrsula;M;D;07/08/1997;1330000;San José;Frente Amplio
501640026;Infante Angulo, Lorenzo;M;U;05/02/1972;1995000;Limón;Accesibilidad sin Exclusión
106850854;García González, Sandra;M;C;29/07/1975;1330000;Cartago;Frente Amplio
106650433;Trujillo Monestel, Mario;M;V;28/11/1964;95000;Limón;Movimiento Libertario
604760340;Domingues Ordoñez, Tatiana;M;C;30/05/1964;2755000;Guanacaste;Republicano Social Cristiano
308450603;Vega Wright, Katia;M;D;02/09/1969;760000;Guanacaste;Partido Integración Nacional
707120285;López Torres, Vanesa;M;S;23/06/1967;2945000;Alajuela;Liberación Nacional
206930829;Izaguirre Gaitan, Sandra;F;S;16/12/1979;1235000;Alajuela;Liberación Nacional
709600114;Galan Sanchez, William;M;S;02/07/1964;3040000;Puntarenas;Partido Integración Nacional
408960697;García Pacheco, Ana;F;V;28/06/1961;1900000;Limón;Renovación Costarricense
504710619;Vallejo Sancho, Carolina;F;V;10/10/1960;1995000;Heredia;Unidad Social Cristiana
700990853;Salas Campos, Sergio;M;S;21/05/1981;570000;Puntarenas;Unidad Social Cristiana
201040382;Tijerino Tijerino, Ximena;F;V;16/06/1980;2850000;Heredia;Republicano Social Cristiano
105830837;Williams Vallejo, René;M;U;31/03/1989;1045000;Alajuela;Partido Integración Nacional
302820941;Ojeda Huertas, Deisi;F;U;20/06/1970;2090000;Guanacaste;Movimiento Libertario
101590893;Williams Durán, Karen;F;V;21/09/1960;1330000;Heredia;Republicano Social Cristiano
609370749;Lagos Obregón, Vanesa;M;C;30/06/1987;3135000;Guanacaste;Frente Amplio
606000663;Cubero Naranjo, Samuel;F;D;24/11/1989;1805000;San José;Liberación Nacional
505250999;Acevedo Juárez, Kenneth;M;V;11/04/1968;2090000;Cartago;Renovación Costarricense
407690746;Nicolas Gamboa, René;F;D;23/04/1980;380000;Heredia;Unidad Social Cristiana
603540147;Jaén Paniagua, Kevin;M;S;21/08/1971;2090000;San José;Unidad Social Cristiana
508820075;García Zamora, Gabriela;M;C;08/08/1991;2945000;Cartago;Unidad Social Cristiana
205530772;Chavarría Urbina, José;F;C;16/10/1991;2565000;Heredia;Republicano Social Cristiano
609790619;Fonseca Quintanilla, William;M;C;06/06/1960;1710000;Puntarenas;Accesibilidad sin Exclusión
307620482;Pacheco Rivera, Samuel;M;C;19/06/1993;285000;Limón;Accesibilidad sin Exclusión
509990637;Tijerino Díaz, Marianela;F;U;21/11/1970;285000;Puntarenas;Partido Integración Nacional
306640799;Salas Wright, Sabrina;M;U;11/09/1971;2375000;San José;Partido Integración Nacional
407040127;Redondo González, Teresa;M;U;21/02/1983;760000;Puntarenas;Liberación Nacional
507070443;Bolaños Espinoza, Orlando;M;V;23/07/1968;2660000;Heredia;Liberación Nacional
203570167;Escalante Alvarado, Dunia;M;D;28/05/1988;2660000;Cartago;Partido Integración Nacional
609840891;Hurtado Jaén, Yirlania;F;D;05/02/1994;1140000;Cartago;Frente Amplio
509250274;Galan Sanchez, Teresa;M;U;04/12/1964;3135000;Puntarenas;Partido Integración Nacional
400540399;Esquivel Nuñez, Valeria;F;V;24/05/1971;3135000;Limón;Partido Integración Nacional
201850875;López Lagos, Ever;F;D;12/05/1999;0;Cartago;Renovación Costarricense
509900870;Ugarte Valencia, Vanesa;F;C;07/07/1980;1805000;Limón;Liberación Nacional
208930037;Naranjo Jiménez, Olga;F;D;06/11/1993;2470000;Cartago;Republicano Social Cristiano
506970798;De la O Iglesias, Adriana;F;V;28/11/1996;1425000;Limón;Republicano Social Cristiano
406690984;Jaén Domingues, Úrsula;M;U;17/11/1970;2660000;San José;Acción Ciudadana
207160884;Fernández Vargas, Vilma;M;U;25/01/1973;1805000;Alajuela;Renovación Costarricense
206360800;Quirós Iglesias, Nestor;F;D;31/10/1977;1235000;Guanacaste;Movimiento Libertario
603990472;Rivera Rivera, Cindy;M;S;06/07/1961;2755000;Heredia;Frente Amplio
105180687;Ochoa Rivera, Sonia;M;D;03/03/1977;1520000;Puntarenas;Partido Integración Nacional
507720754;Roldan Ureña, Xiomara;F;U;15/06/1986;1140000;San José;Renovación Costarricense
702700838;Gaitan Almengor, Osvaldo;M;D;20/08/1991;475000;Limón;Acción Ciudadana
401420469;Durán Cespedes, Hector;M;C;02/02/1987;3230000;Cartago;Liberación Nacional
100110505;Chavarría Ibanez, Elsa;F;U;13/07/1994;475000;Heredia;Movimiento Libertario
205880298;Lagos Fournier, Fabiola;F;C;04/05/1987;95000;Cartago;Partido Integración Nacional
402030282;Ballesteros Labrador, Isaías;F;V;01/03/1990;1900000;Guanacaste;Renovación Costarricense
509830082;Almengor Obregón, Yonan;M;S;23/10/1967;2660000;Heredia;Partido Integración Nacional
107770656;Naranjo Tenorio, Zoe;M;V;24/10/1978;1235000;Limón;Liberación Nacional
408810531;García Roldan, Samuel;F;C;26/03/1979;2755000;Alajuela;Unidad Social Cristiana
105330509;De la O Echandi, Orlando;F;S;22/08/1987;1995000;Heredia;Unidad Social Cristiana
309930207;Vargas Williams, Sonia;M;D;29/10/1974;95000;San José;Unidad Social Cristiana
207720932;Fournier Abarca, Francini;F;U;19/05/1970;0;Alajuela;Republicano Social Cristiano
604050837;Escalante Navas, Beatriz;F;U;05/04/1995;3135000;Cartago;Frente Amplio
701350927;Huertas Ugalde, Yolanda;F;U;18/08/1981;0;Heredia;Acción Ciudadana
609970390;Nicolas Ugarte, Zaida;F;S;06/03/1971;95000;Cartago;Frente Amplio
404770647;Quirós Lamas, Ingrid;F;V;28/04/1967;2185000;Limón;Unidad Social Cristiana
208490956;Ureña Palma, Roberto;M;C;05/12/1999;760000;Heredia;Frente Amplio
506630246;Tijerino Vega, Carmen;F;D;22/03/1987;2375000;Guanacaste;Liberación Nacional
205650606;Mendez Esquivel, Lady;M;D;05/06/1982;3040000;Heredia;Liberación Nacional
301330042;Ojeda Varela, Ana;M;C;01/03/1965;95000;Alajuela;Renovación Costarricense
508570008;Ugalde Fonseca, Wenceslao;F;C;24/11/1992;760000;Cartago;Frente Amplio
603840479;Echandi Zarate, Sergio;F;S;10/06/1961;1330000;Cartago;Partido Integración Nacional
501040921;Juárez Madrigal, Efraín;F;U;08/01/1980;1425000;Heredia;Unidad Social Cristiana
705490988;Blanco Blanco, Osvaldo;F;C;18/06/1985;570000;Guanacaste;Accesibilidad sin Exclusión
305450759;Elizondo Jaén, Rebeca;M;S;30/10/1967;1520000;San José;Frente Amplio
104700287;Alvarado Angulo, Olga;M;C;15/10/1987;2470000;San José;Republicano Social Cristiano
407220112;Quintero Bolaños, Zoe;F;V;17/01/1960;3040000;Limón;Movimiento Libertario
100090691;Williams Valencia, Melania;F;S;01/01/1962;2375000;Puntarenas;Republicano Social Cristiano
701780293;González Nicolas, Samuel;M;D;16/02/1987;950000;Heredia;Movimiento Libertario
708870782;Sanchez Ochoa, Ernesto;M;C;03/07/1968;1045000;Limón;Acción Ciudadana
103930239;Williams Nuñez, Pablo;F;C;29/07/1980;1900000;San José;Partido Integración Nacional
604440204;Ureña Angulo, Zoe;M;V;01/12/1960;1995000;San José;Unidad Social Cristiana
709730201;Quirós Fernández, Diego;M;V;01/02/1998;2375000;Cartago;Movimiento Libertario
200290079;Quintanilla Palma, Adriana;F;S;28/05/1981;2850000;Alajuela;Accesibilidad sin Exclusión
307000664;González Jerez, Samuel;M;D;09/01/1977;2945000;Puntarenas;Movimiento Libertario
208280641;Vallejo De la O, Sabrina;M;U;19/11/1975;1045000;Guanacaste;Liberación Nacional
500760776;Ureña Infante, Huberth;M;V;01/10/1962;1615000;San José;Unidad Social Cristiana
609700196;Valencia Nicolas, Gabriela;F;V;07/03/1979;3230000;Alajuela;Unidad Social Cristiana
202900923;Ocampo Zarate, Adriana;M;U;07/12/1962;3135000;Heredia;Liberación Nacional
305920478;Padilla Obregón, Julia;M;C;02/06/1963;3135000;Limón;Frente Amplio
209450566;Alvarado Palacios, Walter;M;C;19/12/1990;1615000;San José;Liberación Nacional
703190264;Palacios Sanchez, Beverly;M;V;05/10/1988;1140000;Puntarenas;Partido Integración Nacional
101160833;Saborío Sáenz, Mauricio;F;S;25/01/1961;2090000;Puntarenas;Movimiento Libertario
609870742;Quintero Vega, Arturo;M;C;03/10/1974;2470000;Puntarenas;Liberación Nacional
607930742;Ordoñez Navas, Hilda;M;C;18/07/1992;0;Guanacaste;Acción Ciudadana
604170094;Izaguirre Varela, Grisel;M;U;01/08/1970;2850000;San José;Accesibilidad sin Exclusión
301990849;Varela Jácamo, Cindy;M;V;24/04/1964;3135000;Guanacaste;Frente Amplio
609810762;Campos Redondo, Teresa;F;V;24/04/1991;1330000;Limón;Accesibilidad sin Exclusión
701330527;Echandi Flores, Beverly;F;U;15/06/1973;2470000;Puntarenas;Frente Amplio
501000038;Iglesias Labrador, Mario;F;U;18/04/1976;3230000;Cartago;Accesibilidad sin Exclusión
102000891;Saborío Obregón, Giovanna;F;S;10/06/1970;190000;San José;Partido Integración Nacional
206510318;Obregón Tijerino, Kevin;M;S;02/11/1995;2375000;Limón;Accesibilidad sin Exclusión
107690288;González Galan, Rocío;M;C;04/09/1966;950000;San José;Frente Amplio
304480324;Palacios Williams, Lorenzo;M;S;02/01/1961;1710000;Heredia;Acción Ciudadana
600990299;Vallejo Varela, Paula;F;S;19/03/1991;1235000;San José;Movimiento Libertario
103190610;Galan Quintanilla, Luis;M;C;12/04/1975;570000;Cartago;Acción Ciudadana
708910215;Vega Ulloa, Melania;F;C;01/08/1982;190000;Heredia;Accesibilidad sin Exclusión
202960602;Hurtado Quirós, Jorge;M;C;02/10/1983;2090000;Guanacaste;Accesibilidad sin Exclusión
709960210;Ocampo Urbina, Braulio;M;S;23/02/1966;1615000;Alajuela;Movimiento Libertario
506210213;Palacios Barboza, Beatriz;F;V;30/11/1990;950000;Guanacaste;Frente Amplio
700020361;Ojeda Manzanares, Katia;M;S;26/08/1992;760000;Cartago;Acción Ciudadana
300690117;Cespedes Vargas, Samuel;F;C;27/06/1972;3135000;Alajuela;Partido Integración Nacional
103840328;Alvarado Palacios, Indira;M;C;14/06/1973;3230000;Puntarenas;Unidad Social Cristiana
201540057;Abarca Nuñez, Yvone;F;S;10/12/1989;760000;Alajuela;Frente Amplio
705080819;Sancho Alvarado, Úrsula;M;C;10/01/1996;475000;Limón;Frente Amplio
508430960;Gamboa Ramírez, Cesar;M;C;11/10/1960;380000;Puntarenas;Movimiento Libertario
507050151;Obregón Padilla, Marianela;F;S;14/11/1998;3040000;Guanacaste;Accesibilidad sin Exclusión
500820006;Domingues López, Nidia;F;U;03/08/1975;2375000;Puntarenas;Partido Integración Nacional
700640701;Infante Labrador, Dunia;M;U;23/06/1990;2660000;Limón;Accesibilidad sin Exclusión
104820297;Chavarría Ibarra, Indira;M;U;21/03/1979;380000;San José;Unidad Social Cristiana
301590474;Urbina Ibanez, Cesar;F;S;04/09/1962;380000;San José;Accesibilidad sin Exclusión
606930617;Sáenz Madrigal, Fernando;M;S;05/06/1982;665000;Limón;Frente Amplio
703220096;López Vega, Debora;M;S;29/09/1993;2090000;Guanacaste;Republicano Social Cristiano
606920946;Echandi Palacios, Lady;F;V;24/03/1987;1900000;Puntarenas;Acción Ciudadana
307640785;Ojeda Chavarría, Lady;M;V;24/11/1983;1140000;Limón;Unidad Social Cristiana
404440973;González Madrigal, Rocío;F;U;29/12/1987;1805000;Limón;Partido Integración Nacional
204660664;Saborío Tijerino, Roberto;F;D;21/07/1987;2945000;Heredia;Accesibilidad sin Exclusión
606790950;Quirós Espinoza, Irma;F;C;30/11/1964;190000;Puntarenas;Movimiento Libertario
306160938;Quintanilla Paniagua, Beverly;F;S;26/09/1977;570000;Puntarenas;Accesibilidad sin Exclusión
407670919;Ramírez Ramírez, Bruno;F;D;17/06/1983;3230000;Guanacaste;Frente Amplio
508820612;Ibanez Barboza, Uriel;M;D;03/05/1992;1900000;Limón;Renovación Costarricense
507030342;Abarca Ojeda, Huberth;F;D;08/02/1986;855000;Alajuela;Renovación Costarricense
104070146;Hidalgo Wright, Giovanna;M;C;08/11/1969;1900000;Guanacaste;Acción Ciudadana
703120539;Zarate Paniagua, Olga;M;D;01/03/1960;3040000;Heredia;Acción Ciudadana
701020449;Cespedes Jiménez, Lorena;F;U;15/07/1992;2850000;San José;Renovación Costarricense
201550998;Acevedo Durán, Elena;F;D;01/09/1987;1615000;Cartago;Acción Ciudadana
301470797;Chavarría Espinoza, Francini;F;S;15/12/1980;2280000;Cartago;Acción Ciudadana
106550012;Noguera Huertas, Carolina;F;C;29/01/1967;2850000;San José;Renovación Costarricense
408230334;Ulloa Jiménez, René;M;S;05/02/1992;380000;Guanacaste;Movimiento Libertario
201940906;Iglesias Gamboa, Priscila;M;U;09/09/1966;2660000;Cartago;Movimiento Libertario
203140235;Ballesteros Saborío, Kenneth;M;S;20/06/1979;760000;Guanacaste;Unidad Social Cristiana
404450716;Varela Paniagua, Adriana;F;C;14/05/1985;2375000;Puntarenas;Accesibilidad sin Exclusión
509960868;Sancho Echandi, Rebeca;F;D;23/01/1979;0;Heredia;Republicano Social Cristiano
705020244;Trujillo Salas, Francisco;M;V;13/02/1966;1235000;Cartago;Renovación Costarricense
708150421;Hernández Barahona, Vanesa;F;S;09/07/1995;2090000;San José;Acción Ciudadana
603400496;Palma Monestel, Zulema;M;U;31/08/1981;1900000;Cartago;Renovación Costarricense
106570787;Almengor Lara, Kenneth;F;V;23/03/1981;1995000;Alajuela;Unidad Social Cristiana
507620126;Espinoza Manzanares, Úrsula;M;D;09/02/1998;2090000;Cartago;Frente Amplio
402260694;Ugarte Hurtado, Kevin;M;D;09/11/1980;1140000;Guanacaste;Accesibilidad sin Exclusión
605120279;Iglesias Ordoñez, Tobías;M;C;16/10/1998;285000;Heredia;Republicano Social Cristiano
704620954;Ojeda Labrador, Luis;F;S;23/08/1986;3230000;Cartago;Movimiento Libertario
502180060;Palma Palacios, Zoe;F;C;29/12/1961;855000;Heredia;Renovación Costarricense
503990707;Quintanilla Gamboa, Mercedes;M;U;26/03/1982;1140000;San José;Liberación Nacional
309470491;Fonseca Zamora, Wenceslao;M;V;25/01/1997;570000;San José;Accesibilidad sin Exclusión
108100682;Ojeda Domingues, Mercedes;M;C;01/05/1971;3040000;Guanacaste;Movimiento Libertario
400910457;Izaguirre Espinoza, Ever;F;V;27/07/1983;1805000;Alajuela;Acción Ciudadana
505750195;Galan Gamboa, Yehudi;M;D;11/10/1980;1995000;Heredia;Liberación Nacional
402310093;López Noguera, Rebeca;F;S;29/12/1998;1045000;Alajuela;Movimiento Libertario
508340685;Trujillo Juárez, Efraín;F;U;05/06/1989;855000;Heredia;Unidad Social Cristiana
600340126;Naranjo Díaz, Deisi;M;U;09/11/1996;1140000;San José;Acción Ciudadana
105650906;Sancho Ulloa, Sabrina;F;V;23/03/1975;2470000;Cartago;Partido Integración Nacional
309660199;Valencia Zamora, Karla;F;V;12/01/1962;1520000;Alajuela;Frente Amplio
105830871;Talavera Abarca, Giovanna;F;D;27/11/1966;2280000;San José;Acción Ciudadana
604940194;Lamas Flores, Sergio;M;V;24/05/1982;2850000;Alajuela;Partido Integración Nacional
305760978;Cespedes Herrera, Paula;F;V;09/08/1965;0;Limón;Liberación Nacional
206130087;Vallejo Echandi, Bianka;F;U;18/07/1979;380000;San José;Movimiento Libertario
402360755;Navas Domingues, Sergio;M;S;19/12/1962;1995000;Alajuela;Republicano Social Cristiano
306320781;Quiroga Duarte, Walter;F;S;07/03/1973;190000;San José;Liberación Nacional
306660415;Esquivel Ochoa, Nazaret;M;C;19/11/1967;3040000;Cartago;Liberación Nacional
608480591;Varela Vega, Félix;M;D;27/02/1988;2470000;San José;Republicano Social Cristiano
308520278;Paniagua Zarate, Cindy;M;V;21/02/1972;1045000;San José;Accesibilidad sin Exclusión
308650544;Madrigal Trujillo, Zulema;M;C;21/05/1987;3230000;Puntarenas;Acción Ciudadana
201260994;Urbina Echandi, Lady;M;S;24/10/1990;1710000;Limón;Liberación Nacional
203080775;Wright Cespedes, Mauricio;F;U;03/11/1991;1045000;Alajuela;Renovación Costarricense
308970370;Galan Quintana, Gabriela;F;C;28/01/1969;1235000;Cartago;Acción Ciudadana
608580194;Saborío Chavarría, Priscila;M;U;19/08/1961;3135000;San José;Frente Amplio
505480323;Huertas Nicolas, Cesar;M;D;07/10/1967;3040000;Limón;Partido Integración Nacional
500100444;Williams Varela, Sabrina;M;S;01/12/1999;1140000;Guanacaste;Renovación Costarricense
603780272;Noguera Chavarría, Nuria;M;V;05/10/1977;0;Limón;Partido Integración Nacional
207870337;Quintanilla Ojeda, Félix;M;D;23/06/1970;1710000;Puntarenas;Unidad Social Cristiana
403320087;Lagos Alvarado, Valeria;M;S;12/11/1994;1805000;Heredia;Republicano Social Cristiano
308700344;Monestel Williams, Teodóro;F;D;24/03/1983;950000;Guanacaste;Republicano Social Cristiano
206380949;Caballero Urbina, Melania;M;U;13/07/1975;285000;Guanacaste;Accesibilidad sin Exclusión
307110296;Barboza Lara, Tania;M;S;07/06/1977;1425000;San José;Unidad Social Cristiana
406220694;Bolaños Williams, Cindy;M;V;09/03/1979;2090000;Guanacaste;Unidad Social Cristiana
108970715;Jiménez Domingues, Debora;F;U;23/01/1991;1330000;Cartago;Renovación Costarricense
707880849;Huertas Molina, Xiomara;M;U;24/09/1993;2375000;Heredia;Frente Amplio
101380075;Jácamo Tijerino, Beverly;M;V;28/05/1977;665000;Limón;Movimiento Libertario
509910424;Palma Vallejo, Bianka;F;U;03/02/1992;1710000;Guanacaste;Renovación Costarricense
505790209;Jaén Infante, Gerardo;F;C;24/07/1985;380000;Guanacaste;Accesibilidad sin Exclusión
602920233;Varela Fonseca, José;M;U;14/01/1978;2280000;Cartago;Partido Integración Nacional
106750178;Zarate Ruiz, Wenceslao;F;S;03/11/1968;2755000;Limón;Unidad Social Cristiana
106110829;Wright De la O, Ingrid;F;S;10/07/1971;760000;Puntarenas;Republicano Social Cristiano
606050817;Infante Saborío, Elena;F;V;07/12/1969;3135000;San José;Republicano Social Cristiano
204450164;Ureña Salas, Priscila;F;D;03/04/1965;95000;Cartago;Movimiento Libertario
304930209;Ugarte Alvarado, Sabrina;M;V;29/06/1997;0;Puntarenas;Republicano Social Cristiano
304380283;Acevedo González, Sonia;F;D;20/04/1979;2660000;Limón;Partido Integración Nacional
203590303;Almengor Ibarra, Samuel;F;U;15/02/1988;3230000;Cartago;Liberación Nacional
500480412;Díaz Noguera, Tatiana;F;D;31/05/1969;1045000;San José;Movimiento Libertario
